ID,Intro to CS,Data structure,Software engineering,Operative systems,Algorithms,Computer organization,GPA
cs3668,93,94,93,84,90,78,59
cs3669,90,71,68,80,75,71,84
cs3670,78,68,67,81,58,76,78
cs3671,93,94,91,87,97,80,80
cs3672,88,87,62,87,77,68,93
cs3673,91,77,63,87,75,66,97
cs3674,92,91,63,80,86,63,82
cs3675,93,89,73,81,94,74,77
cs3676,85,76,82,83,67,76,69
cs3677,86,71,92,90,76,74,78
cs3678,86,74,72,84,68,63,95
cs3679,83,80,91,81,79,74,85
cs3680,88,67,65,80,77,86,98
cs3681,94,96,64,84,88,91,90
cs3682,81,98,90,82,98,88,73
cs3683,92,81,66,84,77,96,79
cs3684,86,81,80,93,86,70,78
cs3685,92,76,92,81,76,69,70
cs3686,86,86,57,80,96,73,58
cs3687,93,83,92,82,77,73,85
cs3688,89,88,79,83,80,75,80
cs3689,83,89,71,92,86,75,90
cs3690,90,84,63,84,93,65,75
cs3691,95,91,88,82,94,74,67
cs3692,90,71,86,80,70,92,84
cs3693,94,85,69,90,88,74,72
cs3694,83,76,66,85,78,72,65
cs3695,87,70,66,83,80,74,63
cs3696,87,86,83,85,88,72,87
cs3697,95,82,68,87,84,90,81
cs3698,91,81,86,85,78,88,63
cs3699,83,86,91,83,85,64,75
cs3700,93,74,54,81,68,72,76
cs3701,93,90,61,83,98,65,91
cs3702,97,85,70,82,91,93,99
cs3703,91,75,64,81,72,69,70
cs3704,94,68,84,81,64,93,77
cs3705,95,75,90,80,83,74,90
cs3706,88,80,64,85,70,69,90
cs3707,93,83,66,82,91,78,96
cs3708,87,75,66,80,84,78,88
cs3709,90,93,65,81,99,74,98
cs3710,95,83,86,84,74,74,78
cs3711,88,75,96,82,66,76,61
cs3712,93,78,67,84,77,68,92
cs3713,83,74,64,91,66,75,72
cs3714,83,74,89,80,76,76,80
cs3715,100,92,64,84,86,74,86
cs3716,90,85,66,82,87,81,73
cs3717,92,88,62,82,78,79,71
cs3718,89,71,98,81,73,77,79
cs3719,79,68,68,86,71,79,87
cs3720,92,80,66,90,73,79,87
cs3721,97,60,66,81,54,77,74
cs3722,87,98,62,88,97,71,69
cs3723,85,89,68,87,99,88,81
cs3724,91,74,62,84,84,76,82
cs3725,90,77,72,82,84,95,71
cs3726,89,100,60,86,100,72,70
cs3727,84,71,70,82,64,64,86
cs3728,89,91,65,83,96,74,61
cs3729,93,79,89,90,87,75,85
cs3730,76,94,67,83,98,73,76
cs3731,97,86,70,80,83,78,75
cs3732,85,84,60,86,87,73,85
cs3733,88,98,57,88,98,74,82
cs3734,88,81,65,82,83,75,82
cs3735,88,85,91,82,78,75,64
cs3736,85,83,69,82,88,74,76
cs3737,86,92,68,82,82,67,85
cs3738,88,84,88,81,76,78,94
cs3739,86,73,68,84,81,82,64
cs3740,92,75,64,83,66,65,87
cs3741,95,92,65,83,90,87,75
cs3742,86,79,94,80,78,79,94
cs3743,93,93,63,86,98,74,79
cs3744,91,89,53,79,92,65,71
cs3745,92,70,69,83,78,73,97
cs3746,86,98,69,84,91,66,79
cs3747,83,86,88,87,94,87,89
cs3748,91,88,58,82,97,86,86
cs3749,95,95,62,81,93,78,93
cs3750,86,93,62,82,96,74,92
cs3751,87,80,66,86,71,73,89
cs3752,91,73,67,80,64,73,79
cs3753,84,93,53,82,96,65,100
cs3754,87,80,68,82,87,78,82
cs3755,85,70,92,82,67,75,74
cs3756,96,76,93,84,84,72,81
cs3757,90,92,90,82,89,63,87
cs3758,94,85,90,83,90,72,100
cs3759,88,78,62,82,80,79,85
cs3760,93,97,69,81,98,63,93
cs3761,85,69,90,83,72,78,79
cs3762,78,90,63,82,84,66,72
cs3763,82,85,95,82,88,81,83
cs3764,82,80,62,83,90,92,69
cs3765,82,82,65,86,79,71,83
cs3766,88,97,60,82,100,83,71
cs3767,91,79,61,84,78,84,95
cs3768,89,96,72,87,94,78,99
cs3769,95,85,67,85,79,72,76
cs3770,94,99,82,84,95,63,86
cs3771,89,64,65,84,54,73,78
cs3772,88,77,66,86,77,67,82
cs3773,90,78,65,83,87,64,73
cs3774,89,87,51,83,87,76,71
cs3775,92,90,82,86,95,73,84
cs3776,86,89,66,85,98,73,95
cs3777,81,68,85,83,64,63,87
cs3778,84,68,61,82,68,80,76
cs3779,86,80,72,81,75,73,76
cs3780,92,81,70,83,79,96,67
cs3781,89,80,68,88,90,74,75
cs3782,80,87,59,83,95,74,78
cs3783,89,93,61,89,96,67,88
cs3784,95,78,60,82,85,76,84
cs3785,92,87,61,85,83,80,78
cs3786,84,74,71,87,83,74,87
cs3787,74,74,71,87,70,71,70
cs3788,93,85,69,86,86,78,79
cs3789,94,97,64,87,95,65,80
cs3790,85,87,64,83,89,72,77
cs3791,84,99,83,81,95,63,95
cs3792,90,83,92,86,79,71,81
cs3793,87,95,68,81,90,75,89
cs3794,86,86,57,86,81,81,85
cs3795,96,80,69,81,85,78,72
cs3796,89,90,72,82,98,94,58
cs3797,91,91,58,90,83,74,81
cs3798,92,70,91,82,72,77,86
cs3799,89,99,64,87,93,79,82
cs3800,88,88,89,82,83,68,71
cs3801,83,72,96,82,69,89,80
cs3802,92,93,71,82,100,75,89
cs3803,91,97,92,83,94,65,69
cs3804,91,77,65,93,85,81,69
cs3805,89,68,64,81,61,99,66
cs3806,96,74,62,81,69,100,95
cs3807,97,82,90,83,91,75,95
cs3808,93,58,70,91,62,75,84
cs3809,91,86,63,86,92,76,63
cs3810,90,96,87,86,99,76,80
cs3811,95,85,61,86,92,73,72
cs3812,87,76,71,83,81,77,83
cs3813,88,76,67,84,70,96,70
cs3814,95,91,95,92,100,90,68
cs3815,92,87,66,83,93,66,88
cs3816,98,80,70,87,72,73,73
cs3817,86,80,68,81,84,66,90
cs3818,88,77,91,92,69,73,75
cs3819,90,83,65,82,90,83,82
cs3820,85,92,59,84,95,74,68
cs3821,77,75,93,85,66,78,65
cs3822,95,78,56,86,81,74,62
cs3823,93,76,97,82,71,74,86
cs3824,83,72,63,81,76,75,75
cs3825,93,90,91,86,87,63,68
cs3826,94,65,58,81,58,64,89
cs3827,88,82,63,89,72,95,73
cs3828,87,93,86,83,83,72,74
cs3829,89,92,65,81,85,81,82
cs3830,90,81,66,85,72,67,77
cs3831,89,89,66,81,92,78,99
cs3832,88,93,90,83,96,73,64
cs3833,98,90,73,86,98,67,88
cs3834,90,71,95,83,69,63,77
cs3835,88,84,68,83,92,75,55
cs3836,89,71,67,81,70,78,64
cs3837,95,97,58,84,97,84,94
cs3838,92,71,74,85,65,74,81
cs3839,92,81,100,81,78,77,67
cs3840,90,79,61,80,88,65,72
cs3841,92,83,71,83,88,73,88
cs3842,92,78,88,83,83,79,88
cs3843,94,89,88,86,89,72,76
cs3844,95,80,88,83,71,70,73
cs3845,94,86,64,84,87,76,76
cs3846,91,78,84,85,79,65,92
cs3847,86,71,68,80,70,91,57
cs3848,95,85,65,87,90,75,92
cs3849,84,82,65,82,75,64,91
cs3850,94,71,90,81,73,77,78
cs3851,80,88,68,80,87,75,98
cs3852,82,99,59,90,100,82,78
cs3853,95,80,68,83,86,89,88
cs3854,100,87,88,83,95,71,71
cs3855,93,90,94,84,95,79,70
cs3856,83,81,63,84,88,93,79
cs3857,91,82,68,82,92,64,85
cs3858,94,87,56,84,95,74,73
cs3859,91,71,72,81,77,80,74
cs3860,89,78,97,82,78,67,98
cs3861,95,86,81,82,86,78,73
cs3862,83,87,95,90,78,82,83
cs3863,97,72,62,82,72,65,75
cs3864,86,81,68,83,82,78,88
cs3865,92,89,67,93,83,77,69
cs3866,95,81,65,81,72,70,90
cs3867,92,97,64,82,99,72,90
cs3868,80,80,55,86,73,91,90
cs3869,93,86,60,81,91,74,71
cs3870,89,79,69,83,72,73,98
cs3871,88,75,79,86,70,77,86
cs3872,89,84,66,81,76,80,95
cs3873,93,73,68,82,76,76,91
cs3874,89,62,64,83,53,68,78
cs3875,95,92,63,88,87,79,77
cs3876,93,79,64,84,83,65,69
cs3877,90,73,97,82,76,64,73
cs3878,91,84,91,87,83,74,68
cs3879,96,78,77,83,86,85,67
cs3880,94,85,64,82,81,73,87
cs3881,86,86,70,85,77,77,82
cs3882,90,70,63,83,75,89,90
cs3883,94,79,90,87,74,76,93
cs3884,87,83,78,94,89,92,64
cs3885,90,79,91,87,79,78,91
cs3886,93,92,88,83,98,73,71
cs3887,92,89,67,89,96,72,78
cs3888,87,74,58,85,79,78,78
cs3889,93,89,65,81,84,73,100
cs3890,88,90,97,80,98,89,68
cs3891,97,96,60,83,86,64,85
cs3892,86,86,66,88,91,80,90
cs3893,92,74,89,84,67,76,91
cs3894,91,77,92,87,67,71,83
cs3895,93,77,93,81,82,69,77
cs3896,89,78,76,84,88,67,70
cs3897,81,81,90,80,90,73,69
cs3898,83,88,68,82,95,65,95
cs3899,93,72,62,81,65,76,87
cs3900,91,86,67,83,96,76,68
cs3901,92,80,68,82,86,64,88
cs3902,89,85,91,81,76,74,79
cs3903,85,61,67,84,68,75,89
cs3904,90,92,67,82,96,87,72
cs3905,86,80,55,83,75,74,99
cs3906,88,91,95,87,85,87,83
cs3907,88,74,67,83,64,62,70
cs3908,92,82,69,90,78,93,71
cs3909,89,86,71,85,87,80,91
cs3910,74,77,59,82,75,78,82
cs3911,86,82,62,86,74,62,87
cs3912,86,75,61,81,68,78,87
cs3913,100,60,66,81,68,74,79
cs3914,86,71,100,81,71,69,71
cs3915,88,96,58,82,93,64,63
cs3916,89,78,90,85,81,80,100
cs3917,94,93,72,87,87,78,88
cs3918,82,67,62,83,64,67,83
cs3919,87,86,81,85,89,77,76
cs3920,88,90,64,82,98,65,90
cs3921,87,100,69,88,90,73,88
cs3922,77,85,77,85,88,65,64
cs3923,99,75,89,86,75,76,70
cs3924,87,88,65,90,95,67,72
cs3925,93,87,89,81,89,68,87
cs3926,82,76,90,86,66,73,93
cs3927,86,75,66,83,78,75,76
cs3928,82,94,96,83,98,72,89
cs3929,94,77,72,83,74,82,68
cs3930,91,56,94,82,65,76,82
cs3931,89,78,88,83,70,68,98
cs3932,89,90,63,89,80,66,79
cs3933,83,63,87,81,64,79,75
cs3934,85,87,69,82,89,78,93
cs3935,86,94,90,82,89,68,82
cs3936,92,87,88,81,78,78,98
cs3937,91,88,66,83,83,71,80
cs3938,90,76,66,87,66,64,95
cs3939,86,79,64,82,80,83,79
cs3940,90,75,57,86,78,97,91
cs3941,97,81,97,83,72,72,96
cs3942,89,64,65,81,64,64,78
cs3943,96,78,95,83,75,63,66
cs3944,92,76,85,81,80,77,69
cs3945,82,99,86,85,99,77,91
cs3946,89,81,88,85,79,88,86
cs3947,85,82,89,84,76,66,99
cs3948,91,71,54,91,76,76,96
cs3949,90,81,56,82,91,79,84
cs3950,83,86,91,89,79,62,95
cs3951,92,70,70,94,63,72,75
cs3952,91,95,68,81,100,76,86
cs3953,84,85,70,85,95,76,73
cs3954,94,82,85,94,76,78,85
cs3955,90,78,59,84,84,66,99
cs3956,92,83,64,86,86,79,96
cs3957,82,60,69,86,51,75,94
cs3958,93,75,68,87,71,70,92
cs3959,96,69,72,87,59,75,87
cs3960,88,90,73,83,83,67,84
cs3961,91,98,66,82,91,64,90
cs3962,86,97,87,84,94,76,94
cs3963,86,73,60,84,79,66,94
cs3964,87,81,66,84,89,76,83
cs3965,95,83,87,82,92,78,83
cs3966,85,64,60,80,66,73,99
cs3967,85,95,60,90,92,74,86
cs3968,89,89,95,94,99,79,94
cs3969,87,75,88,85,81,67,68
cs3970,82,76,66,87,81,77,60
cs3971,92,71,68,88,80,68,82
cs3972,84,91,64,85,85,81,76
cs3973,84,74,96,81,68,69,83
cs3974,93,66,65,83,73,78,77
cs3975,81,91,64,84,92,65,83
cs3976,83,80,67,88,81,72,81
cs3977,89,84,64,87,91,73,91
cs3978,96,90,66,80,82,73,80
cs3979,91,94,66,84,93,72,84
cs3980,90,91,72,81,87,77,96
cs3981,99,92,66,83,82,73,70
cs3982,84,84,69,84,82,76,90
cs3983,89,82,58,82,86,62,67
cs3984,92,83,60,81,86,71,63
cs3985,87,76,74,83,75,65,87
cs3986,81,84,67,85,92,72,99
cs3987,90,65,91,84,64,74,96
cs3988,84,89,66,91,96,63,75
cs3989,96,67,93,89,57,70,75
cs3990,90,90,62,84,89,75,80
cs3991,89,89,86,88,96,71,72
cs3992,91,96,63,81,86,74,71
cs3993,86,92,64,83,92,75,84
cs3994,91,82,68,81,87,76,65
cs3995,87,79,58,83,81,65,86
cs3996,93,77,53,80,72,75,78
cs3997,92,95,94,81,98,66,75
cs3998,86,93,62,85,93,74,98
cs3999,87,81,60,89,77,73,71
cs4000,91,72,72,83,71,84,81
cs4001,88,90,69,84,97,75,76
cs4002,90,66,93,80,65,79,80
cs4003,94,68,87,83,62,76,73
cs4004,92,82,57,85,74,76,81
cs4005,90,90,67,84,89,74,85
cs4006,88,79,95,81,73,75,77
cs4007,99,82,92,83,74,73,80
cs4008,99,76,60,85,67,73,67
cs4009,98,70,68,83,72,74,82
cs4010,93,60,65,81,63,70,76
cs4011,94,86,97,85,88,93,95
cs4012,91,98,66,84,97,65,77
cs4013,92,94,70,83,93,78,80
cs4014,89,76,96,88,86,72,78
cs4015,94,99,64,83,89,66,69
cs4016,91,96,94,87,93,65,79
cs4017,93,71,50,80,76,72,83
cs4018,85,93,69,85,86,84,79
cs4019,85,73,98,81,78,83,77
cs4020,87,84,99,84,85,81,81
cs4021,95,91,98,80,91,66,74
cs4022,92,76,66,86,75,80,58
cs4023,86,89,94,83,85,72,71
cs4024,87,97,64,86,97,81,97
cs4025,86,100,64,85,100,76,71
cs4026,93,70,72,82,61,75,68
cs4027,92,90,71,83,97,77,54
cs4028,84,67,89,84,60,74,82
cs4029,91,90,76,83,97,75,66
cs4030,90,82,62,86,74,80,76
cs4031,95,94,57,88,94,73,80
cs4032,96,76,66,83,66,73,64
cs4033,90,90,70,80,80,86,87
cs4034,97,90,64,82,91,72,77
cs4035,86,88,60,82,94,69,92
cs4036,85,90,73,84,99,74,74
cs4037,94,79,65,85,70,66,80
cs4038,98,72,67,81,63,66,100
cs4039,87,100,66,83,97,78,98
cs4040,85,72,67,85,81,75,89
cs4041,87,72,58,80,67,69,91
cs4042,89,86,65,88,80,63,67
cs4043,86,69,57,80,79,78,76
cs4044,89,78,94,80,68,77,98
cs4045,97,84,84,87,75,76,57
cs4046,80,80,61,84,73,68,70
cs4047,90,79,66,81,74,73,78
cs4048,93,91,89,83,84,65,89
cs4049,89,97,60,86,97,74,86
cs4050,91,100,67,82,100,71,66
cs4051,78,96,69,84,86,79,100
cs4052,82,70,67,84,69,75,91
cs4053,78,77,81,87,67,65,84
cs4054,94,88,68,88,80,73,68
cs4055,86,90,91,83,91,76,77
cs4056,92,71,68,86,79,61,68
cs4057,89,87,59,81,77,64,78
cs4058,92,76,87,83,69,74,81
cs4059,87,79,63,86,77,81,81
cs4060,81,79,65,81,69,77,80
cs4061,91,77,80,82,86,63,70
cs4062,88,84,69,81,82,78,75
cs4063,90,83,89,80,86,74,79
cs4064,88,86,86,92,83,76,99
cs4065,91,98,57,86,98,70,83
cs4066,91,74,85,81,78,89,82
cs4067,84,83,68,87,86,93,70
cs4068,92,84,65,89,74,71,78
cs4069,87,91,57,85,88,89,73
cs4070,92,100,68,81,100,94,85
cs4071,83,60,61,82,63,78,97
cs4072,97,71,86,82,69,73,87
cs4073,82,91,66,83,98,63,93
cs4074,81,91,70,82,94,73,98
cs4075,86,85,67,81,78,79,63
cs4076,86,74,72,82,81,63,86
cs4077,96,78,96,86,73,73,74
cs4078,87,100,69,81,100,65,92
cs4079,91,84,65,85,86,74,96
cs4080,94,70,68,82,76,74,79
cs4081,92,82,60,87,73,74,77
cs4082,84,96,95,88,96,77,79
cs4083,99,81,65,85,83,76,96
cs4084,97,88,68,84,83,93,68
cs4085,90,94,58,84,94,76,77
cs4086,91,97,59,84,89,66,87
cs4087,89,89,61,81,94,78,97
cs4088,93,95,67,82,100,78,74
cs4089,83,80,65,82,79,77,76
cs4090,85,100,94,83,100,74,100
cs4091,98,74,95,82,68,62,73
cs4092,92,94,68,91,92,67,75
cs4093,94,76,57,82,75,72,69
cs4094,93,73,69,89,66,77,83
cs4095,94,72,62,82,74,94,82
cs4096,89,79,87,87,87,78,93
cs4097,96,78,65,80,79,78,75
cs4098,93,76,61,84,80,75,74
cs4099,95,85,53,83,93,68,85
cs4100,87,92,62,84,89,76,79
cs4101,81,85,62,87,82,75,97
cs4102,93,84,64,80,87,78,80
cs4103,90,84,65,80,93,75,94
cs4104,87,75,65,84,65,69,89
cs4105,90,95,83,83,96,76,94
cs4106,89,74,64,87,73,63,78
cs4107,92,66,69,85,73,76,78
cs4108,88,80,86,82,87,78,59
cs4109,86,80,68,80,86,79,81
cs4110,98,100,71,80,97,76,96
cs4111,92,84,85,84,83,73,63
cs4112,92,87,91,87,86,91,97
cs4113,91,69,68,88,70,81,78
cs4114,93,94,65,85,92,85,73
cs4115,88,94,61,92,89,83,88
cs4116,87,81,90,80,74,76,87
cs4117,93,72,59,80,78,70,95
cs4118,91,68,65,83,77,78,86
cs4119,91,75,59,83,69,72,85
cs4120,86,89,93,84,87,75,74
cs4121,96,76,78,81,77,75,87
cs4122,85,100,69,83,100,63,100
cs4123,89,77,67,83,77,66,96
cs4124,92,87,88,81,95,69,76
cs4125,84,88,70,93,80,75,68
cs4126,91,82,66,85,88,75,86
cs4127,93,87,64,81,91,77,78
cs4128,88,80,86,83,80,72,80
cs4129,91,73,61,83,72,63,75
cs4130,88,87,71,82,85,76,78
cs4131,89,87,53,82,94,79,83
cs4132,94,93,70,87,93,65,65
cs4133,92,95,67,83,95,74,76
cs4134,93,87,93,81,88,75,61
cs4135,89,85,60,81,82,93,72
cs4136,92,89,91,84,96,74,77
cs4137,100,97,64,84,89,72,72
cs4138,90,84,64,85,84,75,89
cs4139,94,78,68,82,80,64,89
cs4140,97,83,90,81,88,76,95
cs4141,92,82,88,87,88,64,95
cs4142,89,76,88,82,67,70,94
cs4143,85,89,62,85,79,79,89
cs4144,92,96,60,81,96,80,70
cs4145,90,84,69,90,75,70,89
cs4146,93,73,73,79,77,78,62
cs4147,93,75,69,83,66,75,77
cs4148,96,80,89,84,85,83,84
cs4149,84,98,57,87,100,62,82
cs4150,87,79,93,91,72,76,94
cs4151,88,94,68,83,87,76,76
cs4152,86,86,89,87,77,78,90
cs4153,91,93,60,83,97,75,92
cs4154,92,91,58,82,85,74,66
cs4155,98,93,69,85,99,73,71
cs4156,87,81,67,84,89,76,63
cs4157,84,84,63,85,93,75,64
cs4158,85,92,65,80,99,65,85
cs4159,99,69,66,82,79,73,77
cs4160,83,74,95,88,76,72,95
cs4161,94,78,66,81,79,74,87
cs4162,92,82,86,86,73,79,82
cs4163,99,78,66,80,82,88,68
cs4164,95,95,61,80,95,76,76
cs4165,89,82,68,84,90,73,71
cs4166,96,76,94,86,84,79,77
cs4167,84,90,67,91,83,73,70
cs4168,88,81,56,83,71,65,84
cs4169,87,80,85,81,81,70,71
cs4170,87,90,66,80,100,78,80
cs4171,78,70,72,82,68,71,96
cs4172,91,98,61,86,98,84,59
cs4173,90,85,70,88,82,67,96
cs4174,91,75,65,82,65,74,73
cs4175,79,85,64,89,84,64,97
cs4176,97,84,76,80,77,74,63
cs4177,94,92,89,86,98,62,91
cs4178,89,73,81,87,81,77,65
cs4179,95,98,88,81,96,78,79
cs4180,86,82,73,86,72,68,88
cs4181,91,68,91,88,60,76,81
cs4182,93,94,85,87,86,72,81
cs4183,95,76,65,86,72,78,88
cs4184,90,80,89,81,87,77,62
cs4185,90,86,84,84,93,74,97
cs4186,95,77,67,80,70,75,87
cs4187,91,91,65,84,92,68,99
cs4188,96,82,71,86,89,75,90
cs4189,86,62,89,82,66,86,91
cs4190,93,74,67,83,65,65,69
cs4191,93,70,85,80,80,74,97
cs4192,87,86,64,84,81,76,75
cs4193,98,82,61,81,79,76,85
cs4194,81,100,62,80,100,65,88
cs4195,89,94,67,88,86,71,85
cs4196,82,84,81,81,90,65,75
cs4197,84,97,60,83,99,85,60
cs4198,86,83,67,82,81,79,91
cs4199,89,81,59,83,81,78,66
cs4200,95,75,59,86,66,76,78
cs4201,87,62,94,83,57,78,75
cs4202,98,68,93,81,58,71,83
cs4203,91,89,62,91,85,75,68
cs4204,88,89,66,83,79,75,65
cs4205,78,92,71,83,100,85,83
cs4206,94,80,55,81,74,72,89
cs4207,92,84,63,84,94,75,54
cs4208,91,80,66,82,76,76,87
cs4209,82,91,86,82,97,75,84
cs4210,94,89,58,83,91,62,80
cs4211,92,74,87,83,66,70,81
cs4212,95,76,62,82,84,94,100
cs4213,86,72,66,81,74,62,72
cs4214,83,99,93,95,100,85,80
cs4215,87,70,54,83,64,79,100
cs4216,75,76,69,85,68,77,98
cs4217,82,78,86,90,81,76,62
cs4218,90,91,58,86,90,74,81
cs4219,92,91,72,84,98,74,58
cs4220,88,58,65,83,62,79,89
cs4221,83,67,87,81,75,66,66
cs4222,90,87,68,85,97,69,79
cs4223,89,87,70,86,95,74,87
cs4224,95,96,62,83,86,63,76
cs4225,100,79,66,85,72,79,86
cs4226,95,87,93,81,79,78,78
cs4227,87,76,72,81,68,80,82
cs4228,89,69,61,93,65,74,81
cs4229,94,94,72,83,97,72,97
cs4230,92,66,71,82,56,68,68
cs4231,84,89,71,80,94,63,90
cs4232,96,92,64,82,92,61,91
cs4233,95,67,88,88,71,73,87
cs4234,92,70,64,87,69,75,91
cs4235,85,94,64,81,88,87,89
cs4236,85,94,57,87,91,66,97
cs4237,86,97,63,84,97,64,86
cs4238,84,87,93,82,95,76,92
cs4239,96,90,63,82,90,79,83
cs4240,94,71,66,85,79,70,77
cs4241,95,85,71,83,88,77,79
cs4242,95,89,59,86,91,75,94
cs4243,88,82,66,86,82,79,96
cs4244,84,70,67,83,74,76,76
cs4245,94,93,67,81,95,87,97
cs4246,97,77,67,83,73,68,73
cs4247,98,87,85,87,83,65,90
cs4248,80,91,85,86,88,73,66
cs4249,92,78,64,89,70,76,78
cs4250,99,94,55,83,94,76,75
cs4251,92,73,53,82,68,91,60
cs4252,88,92,96,88,88,94,100
cs4253,85,91,81,84,82,90,77
cs4254,97,73,64,80,76,65,69
cs4255,94,98,62,82,94,73,72
cs4256,94,74,61,85,65,74,84
cs4257,83,91,60,83,81,80,87
cs4258,100,92,57,85,87,64,89
cs4259,90,76,83,81,81,73,68
cs4260,81,72,57,81,77,77,96
cs4261,100,74,63,84,71,76,62
cs4262,81,74,90,81,84,76,94
cs4263,86,75,68,83,77,78,86
cs4264,91,80,63,98,86,76,87
cs4265,95,83,94,85,76,74,82
cs4266,90,71,64,89,61,88,88
cs4267,85,85,68,83,94,65,62
cs4268,89,76,62,87,82,72,67
cs4269,88,89,69,81,86,82,89
cs4270,88,92,71,89,92,75,90
cs4271,88,89,56,85,84,77,73
cs4272,95,92,72,89,97,79,75
cs4273,92,77,91,84,82,64,76
cs4274,91,77,73,96,83,70,61
cs4275,85,75,68,83,65,65,73
cs4276,93,77,75,80,69,79,56
cs4277,83,93,67,84,83,68,68
cs4278,88,86,92,83,89,74,98
cs4279,83,71,60,84,79,65,74
cs4280,91,74,60,84,64,92,72
cs4281,91,87,60,88,84,75,81
cs4282,89,75,89,84,68,68,70
cs4283,86,80,74,80,83,73,66
cs4284,85,92,88,83,85,64,76
cs4285,90,80,89,82,86,72,80
cs4286,89,91,65,87,97,67,87
cs4287,90,85,58,87,93,66,76
cs4288,91,90,75,82,94,78,88
cs4289,95,83,72,80,82,64,58
cs4290,90,72,68,81,66,65,74
cs4291,89,84,81,80,75,74,84
cs4292,93,84,59,81,93,73,84
cs4293,85,84,64,86,92,74,79
cs4294,94,85,97,81,81,64,85
cs4295,89,95,58,85,85,78,70
cs4296,82,85,88,84,83,78,58
cs4297,87,94,95,81,97,72,78
cs4298,85,96,66,84,96,94,74
cs4299,92,83,71,81,80,74,96
cs4300,93,79,53,84,85,74,81
cs4301,83,82,60,82,88,76,80
cs4302,91,82,96,83,74,77,89
cs4303,89,82,91,83,77,78,100
cs4304,89,88,67,80,83,74,72
cs4305,81,83,86,84,87,64,85
cs4306,90,76,58,83,71,94,72
cs4307,90,85,90,81,81,77,94
cs4308,92,91,90,84,84,65,73
cs4309,90,73,90,84,81,72,88
cs4310,91,84,71,80,87,73,83
cs4311,88,83,77,80,74,72,95
cs4312,89,71,66,94,68,89,87
cs4313,91,91,95,82,90,68,75
cs4314,85,96,69,83,90,72,74
cs4315,92,81,89,85,79,77,77
cs4316,79,98,87,83,98,86,78
cs4317,99,95,76,92,88,86,84
cs4318,89,96,59,83,99,77,91
cs4319,91,87,90,90,82,74,81
cs4320,88,68,62,88,67,73,91
cs4321,92,82,91,82,80,79,59
cs4322,84,74,83,80,77,76,90
cs4323,95,95,90,80,95,64,90
cs4324,95,85,62,90,83,69,100
cs4325,84,68,61,85,63,86,70
cs4326,83,86,68,85,89,75,84
cs4327,89,66,98,81,69,73,82
cs4328,89,81,73,86,75,61,76
cs4329,95,77,58,83,68,95,74
cs4330,94,91,91,87,84,76,81
cs4331,98,72,92,92,62,74,77
cs4332,83,93,62,81,97,74,75
cs4333,89,86,64,83,88,75,70
cs4334,92,78,68,80,76,62,70
cs4335,89,84,88,81,92,78,84
cs4336,86,83,66,87,80,66,77
cs4337,87,77,94,84,72,74,77
cs4338,94,90,87,85,93,74,91
cs4339,86,91,76,82,81,76,68
cs4340,91,69,61,84,76,77,88
cs4341,87,91,58,86,91,76,64
cs4342,85,87,63,82,84,75,95
cs4343,88,80,89,80,72,71,92
cs4344,93,75,64,85,79,91,60
cs4345,83,85,99,86,75,65,90
cs4346,90,94,61,80,94,74,68
cs4347,84,66,96,88,74,71,52
cs4348,88,97,90,83,97,64,79
cs4349,94,89,68,86,94,73,87
cs4350,96,90,67,82,94,74,79
cs4351,93,91,63,80,95,81,82
cs4352,86,80,93,90,71,65,64
cs4353,95,95,62,85,95,64,94
cs4354,92,84,66,87,76,94,88
cs4355,80,71,61,82,80,79,74
cs4356,87,95,84,85,85,95,93
cs4357,93,80,61,83,74,75,86
cs4358,80,84,65,86,87,77,60
cs4359,90,100,67,88,99,63,67
cs4360,93,89,68,86,94,93,95
cs4361,83,76,97,84,85,77,86
cs4362,86,75,68,83,80,73,71
cs4363,87,74,84,82,74,77,82
cs4364,90,94,62,81,97,71,83
cs4365,88,78,71,81,84,70,82
cs4366,85,81,95,84,91,91,97
cs4367,96,93,64,81,100,87,84
cs4368,88,79,86,82,80,77,91
cs4369,92,100,89,81,100,71,79
cs4370,93,93,68,80,93,77,66
cs4371,87,73,65,81,77,76,86
cs4372,89,97,60,82,97,74,61
cs4373,84,72,87,86,65,79,70
cs4374,96,88,55,81,97,77,62
cs4375,91,90,90,84,80,74,91
cs4376,98,87,57,83,80,63,98
cs4377,88,76,83,83,86,65,88
cs4378,98,87,90,83,94,74,66
cs4379,87,90,64,81,81,71,79
cs4380,88,74,60,81,67,88,88
cs4381,92,95,60,84,95,72,92
cs4382,94,92,68,82,100,76,93
cs4383,87,84,70,80,83,71,69
cs4384,89,81,64,83,79,83,76
cs4385,96,99,82,84,96,67,64
cs4386,91,72,59,83,70,66,91
cs4387,97,90,93,88,84,85,81
cs4388,94,86,71,84,78,76,96
cs4389,87,74,95,91,80,71,71
cs4390,97,74,90,85,80,75,87
cs4391,82,84,75,83,78,77,78
cs4392,94,97,64,84,99,65,72
cs4393,96,91,64,86,99,73,80
cs4394,81,85,59,82,92,69,61
cs4395,90,81,62,80,74,68,60
cs4396,83,88,93,84,98,77,80
cs4397,90,74,62,82,78,79,78
cs4398,100,88,66,82,88,71,89
cs4399,91,90,91,82,86,65,84
cs4400,97,97,65,84,96,68,92
cs4401,90,83,67,85,93,67,94
